Đà Nẵng, Vietnam,                    108.20,  16.05,        5,    19,   25,   20,   26,   22,   29,   23,   31,   25,   33,   26,   34,   25,   34,   26,   34,   24,   32,   23,   30,   22,   27,   19,   25,   136,   153,   180,   210,   254,   240,   242,   217,   174,   158,   138,   124
Hà Giang, Vietnam,                   104.98,  22.80,      785,   13.2, 19.5, 14.6, 20.7, 17.7, 24.2, 21.0, 28.1, 23.3, 31.3, 24.4, 32.2, 24.6, 32.4, 24.3, 32.6, 23.1, 31.7, 20.7, 28.7, 16.9, 25.1, 13.8, 21.6,   56,    54,    70,   109,   157,   132,   157,   174,   163,   130,   109,    94
Hà Nội, Vietnam,                     105.83,  21.03,       10,    14,   19,   15,   20,   18,   23,   21,   27,   24,   32,   26,   33,   26,   33,   26,   32,   25,   31,   22,   29,   19,   25,   15,   22,    68,    45,    43,    81,   164,   156,   183,   164,   162,   164,   126,   109
Hải Phòng, Vietnam,                  106.69,  20.84,       12,    14,   20,   15,   20,   18,   22,   21,   26,   24,   31,   26,   32,   26,   32,   25,   32,   24,   31,   22,   29,   19,   26,   15,   22,    89,    41,    42,    89,   198,   185,   217,   177,   188,   184,   161,   141
Hồ Chí Minh City, Vietnam,           106.63,  10.82,       19,    21,   32,   23,   33,   24,   34,   26,   35,   25,   34,   25,   32,   24,   32,   24,   32,   24,   32,   24,   31,   23,   31,   21,   31,   245,   246,   272,   239,   195,   171,   180,   172,   162,   182,   200,   226
Lạng Sơn, Vietnam,                   106.76,  21.85,      265,   10.1, 17.6, 11.6, 18.3, 15.2, 21.8, 19.2, 26.3, 22.0, 30.1, 23.7, 31.3, 24.0, 31.6, 23.7, 31.2, 22.0, 30.1, 18.5, 27.2, 14.6, 23.5, 10.9, 20.0,   77,    58,    62,    96,   176,   162,   184,   174,   181,   161,   137,   121
Lào Cai, Vietnam,                    103.98,  22.48,       86,   13.3, 20.1, 14.5, 21.3, 17.9, 25.3, 21.1, 28.8, 23.6, 32.1, 24.7, 32.7, 24.9, 32.7, 24.4, 32.4, 23.3, 31.3, 21.2, 28.7, 17.5, 25.1, 14.3, 21.9,   80,    70,   102,   142,   180,   145,   158,   160,   158,   133,   109,   104
Nha Trang, Vietnam,                  109.19,  12.25,        3,   21.3, 26.9, 21.8, 27.7, 22.9, 29.3, 24.6, 31.0, 25.5, 32.3, 25.6, 32.5, 25.4, 32.4, 25.4, 32.5, 24.7, 31.5, 24.0, 29.7, 23.3, 28.2, 22.0, 26.9,  185,   208,   261,   258,   255,   230,   242,   233,   202,   183,   142,   142
Quy Nhơn, Vietnam,                   109.22,  13.78,        5,   21.1, 26.9, 21.6, 28.2, 23.0, 29.9, 24.9, 31.8, 26.2, 33.8, 26.8, 34.4, 26.8, 34.6, 26.9, 34.8, 25.6, 33.0, 24.5, 30.4, 23.4, 28.1, 21.8, 26.5,  162,   194,   251,   262,   270,   243,   254,   234,   193,   169,   123,   115
Thanh Hóa, Vietnam,                  105.79,  19.81,        7,   15.0, 20.2, 15.8, 20.2, 18.1, 22.7, 21.5, 26.9, 24.6, 31.3, 26.0, 33.0, 26.3, 33.3, 25.7, 32.2, 24.4, 30.6, 22.1, 28.3, 19.0, 25.3, 15.9, 22.2,   83,    50,    57,   111,   202,   189,   218,   181,   170,   168,   134,   127
Vũng Tàu, Vietnam,                   107.14,  10.41,        4,   22.8, 29.1, 23.7, 29.4, 25.3, 30.5, 26.6, 31.8, 26.4, 32.1, 25.6, 31.5, 25.1, 30.8, 25.2, 30.8, 25.0, 30.6, 24.8, 30.3, 24.3, 30.1, 23.1, 29.5,  264,   258,   294,   274,   232,   197,   211,   191,   185,   190,   209,   224
Aden, Yemen,                          45.02,  12.79,        6,    23,   29,   23,   29,   24,   30,   26,   32,   28,   34,   29,   37,   28,   36,   28,   35,   28,   35,   25,   33,   23,   31,   23,   29,   242,   203,   217,   240,   304,   282,   242,   270,   270,   295,   285,   257
Sana'a, Yemen,                        44.19,  15.37,     2250,     3,   22,    4,   25,    7,   26,    9,   25,   10,   26,   11,   28,   13,   27,   13,   26,   11,   25,    8,   22,    6,   20,    4,   21,   240,   240,   240,   270,   270,   240,   180,   210,   240,   270,   270,   240
Adrar, Algeria,                        0.19,  27.97,      258,     4,   21,    8,   25,   11,   28,   15,   32,   19,   37,   25,   43,   27,   45,   27,   44,   23,   40,   17,   33,   10,   26,    5,   21,   270,   257,   310,   318,   326,   333,   344,   329,   288,   279,   261,   264
Algiers, Algeria,                      3.06,  36.75,        2,     6,   17,    6,   17,    7,   19,    9,   21,   12,   24,   16,   28,   19,   31,   20,   32,   18,   30,   14,   26,   10,   21,    7,   18,   140,   158,   208,   228,   301,   300,   353,   326,   267,   198,   153,   146
Béchar, Algeria,                      -2.22,  31.62,      747,    3.5, 15.9,  6.0, 18.8,  9.8, 22.4, 13.7, 26.2, 18.3, 30.6, 23.5, 36.5, 26.9, 40.1, 26.5, 39.2, 21.9, 34.2, 15.6, 27.5,  9.2, 20.9,  4.8, 17.0,  245,   249,   304,   316,   348,   348,   361,   335,   297,   280,   236,   240
Biskra, Algeria,                       5.75,  34.84,       87,     7,   17,    9,   19,   11,   23,   15,   26,   19,   31,   24,   37,   27,   40,   27,   40,   23,   34,   18,   28,   12,   22,    8,   18,   223,   223,   260,   282,   319,   333,   363,   329,   270,   267,   213,   211
Constantine, Algeria,                  6.64,  36.36,      694,    2.6, 11.5,  3.1, 13.0,  4.2, 14.9,  6.5, 18.2, 10.0, 23.1, 14.3, 28.6, 17.3, 33.0, 17.6, 32.7, 14.7, 28.1, 10.5, 22.2,  6.1, 16.6,  3.4, 12.3,155.0, 155.4, 192.2, 210.0, 251.1, 315.0, 356.5, 303.8, 258.0, 213.9, 165.0, 148.8
Ghardaïa, Algeria,                     3.67,  32.49,      572,     6,   16,    7,   19,   10,   22,   14,   27,   18,   32,   24,   37,   27,   40,   26,   40,   22,   35,   17,   28,   11,   21,    7,   17,   240,   240,   270,   300,   330,   330,   360,   330,   300,   270,   240,   210
Oran, Algeria,                         0.63,  35.70,        1,     5,   17,    7,   18,    8,   20,   10,   22,   13,   24,   17,   28,   19,   31,   20,   32,   18,   29,   14,   25,   10,   21,    7,   18,   180,   191,   235,   251,   296,   300,   330,   318,   279,   229,   172,   159
Ouargla, Algeria,                      4.98,  32.17,      219,     5,   18,    7,   21,   11,   26,   15,   30,   20,   35,   25,   40,   28,   43,   27,   43,   23,   37,   17,   31,   10,   23,    6,   19,   240,   250,   305,   310,   345,   340,   380,   355,   300,   290,   230,   240
Tamanrasset, Algeria,                  5.53,  22.79,     1320,     5,   20,    7,   22,   11,   25,   15,   30,   20,   34,   23,   35,   23,   35,   23,   35,   21,   33,   16,   30,   10,   25,    6,   21,   298,   276,   322,   327,   329,   306,   357,   332,   288,   310,   285,   273
Luanda, Angola,                       13.29,  -8.84,        6,    24,   30,   25,   31,   25,   31,   24,   30,   23,   29,   20,   26,   19,   24,   19,   24,   20,   25,   22,   27,   23,   28,   24,   29,   217,   203,   208,   192,   229,   207,   167,   149,   150,   167,   186,   202
Cotonou, Benin,                        2.39,   6.37,       51,    24,   31,   25,   32,   26,   32,   26,   32,   25,   31,   24,   29,   24,   28,   23,   28,   24,   28,   24,   30,   24,   31,   24,   31,   214,   210,   223,   219,   214,   141,   136,   149,   165,   208,   243,   223
Kandi, Benin,                          2.93,  11.13,      288,    16,   34,   19,   36,   23,   38,   26,   39,   25,   36,   23,   33,   22,   31,   22,   30,   21,   31,   21,   34,   18,   35,   16,   34,   279,   258,   260,   255,   273,   252,   223,   195,   213,   276,   282,   279
Parakou, Benin,                        2.61,   9.35,      324,    19,   34,   21,   36,   23,   36,   23,   35,   22,   33,   21,   31,   21,   29,   21,   29,   21,   30,   21,   32,   20,   34,   19,   34,   261,   243,   252,   230,   239,   193,   133,   104,   129,   217,   252,   248
Gaborone, Botswana,                   25.92, -24.63,     1014,    20,   33,   19,   32,   17,   31,   14,   28,    8,   26,    5,   23,    4,   23,    8,   26,   12,   30,   16,   32,   18,   32,   19,   33,   281,   262,   264,   261,   284,   260,   292,   314,   308,   295,   266,   285
Ghanzi, Botswana,                     21.65, -21.70,     1156,    19,   33,   18,   32,   16,   31,   13,   29,    8,   26,    4,   24,    4,   24,    7,   27,   11,   31,   16,   33,   17,   33,   18,   33,   295,   280,   313,   282,   316,   306,   316,   319,   305,   279,   300,   267
Maun, Botswana,                       23.42, -20.00,      927,    19,   32,   19,   31,   18,   31,   15,   31,   10,   28,    6,   25,    6,   25,    9,   29,   14,   32,   19,   35,   19,   34,   19,   32,   264,   209,   257,   279,   313,   300,   307,   332,   306,   298,   261,   245
Bobo-Dioulasso, Burkina Faso,         -4.31,  11.16,      445,    19,   33,   21,   35,   24,   37,   25,   37,   24,   35,   22,   32,   21,   30,   21,   29,   21,   30,   22,   33,   21,   34,   19,   33,   282,   248,   249,   232,   262,   234,   199,   182,   209,   254,   271,   264
Ouagadougou, Burkina Faso,            -1.52,  12.37,      305,    17,   33,   19,   36,   24,   38,   26,   39,   26,   38,   24,   35,   23,   32,   22,   31,   22,   33,   23,   36,   20,   36,   17,   33,   287,   263,   264,   256,   277,   264,   240,   223,   217,   273,   288,   284
Bujumbura, Burundi,                   29.36,  -3.36,      774,    19,   29,   19,   30,   19,   29,   20,   29,   19,   30,   18,   30,   17,   29,   17,   30,   19,   31,   19,   30,   19,   29,   19,   29,   167,   158,   177,   165,   211,   255,   273,   251,   213,   189,   150,   164
Douala, Cameroon,                      9.77,   4.05,       13,    23,   32,   24,   33,   24,   33,   24,   32,   23,   31,   23,   30,   23,   28,   23,   28,   23,   29,   23,   30,   23,   31,   23,   32,   193,   179,   172,   177,   176,   123,    72,    53,    91,   131,   162,   184
Garoua, Cameroon,                     13.39,   9.32,      249,    18,   34,   21,   37,   25,   40,   26,   40,   25,   37,   23,   33,   22,   31,   22,   31,   22,   32,   22,   34,   19,   36,   17,   35,   275,   253,   260,   245,   257,   224,   194,   187,   205,   262,   279,   287
Ngaoundéré, Cameroon,                 13.57,   7.34,     1212,    11,   30,   13,   32,   16,   32,   18,   31,   17,   29,   17,   27,   17,   26,   17,   26,   16,   27,   16,   29,   14,   30,   11,   30,   286,   259,   235,   196,   195,   166,   128,   128,   139,   184,   264,   291
Yaoundé, Cameroon,                    11.50,   3.85,      726,    20,   30,   20,   31,   20,   30,   20,   30,   20,   29,   20,   28,   20,   27,   19,   27,   19,   28,   19,   28,   20,   28,   20,   29,   172,   179,   170,   165,   166,   126,    96,    86,   102,   130,   167,   181
Praia, Cape Verde,                   -23.51,  14.93,       26,    20,   25,   19,   25,   20,   26,   21,   26,   21,   27,   21,   28,   24,   28,   24,   29,   25,   29,   24,   29,   23,   28,   22,   26,   217,   226,   279,   300,   310,   275,   219,   188,   219,   248,   244,   215
Bangui, Central African Republic,     18.56,   4.39,      369,    20,   33,   20,   34,   21,   34,   21,   33,   21,   32,   20,   31,   20,   30,   20,   30,   20,   31,   20,   31,   20,   31,   19,   32,   203,   201,   191,   184,   193,   158,   138,   138,   143,   158,   171,   220
Abéché, Chad,                         20.84,  13.84,      542,    16,   34,   18,   36,   22,   38,   25,   40,   26,   40,   25,   38,   24,   35,   22,   32,   22,   34,   23,   37,   21,   36,   18,   34,   316,   291,   301,   300,   313,   300,   254,   226,   261,   307,   312,   319
N'Djamena, Chad,                      15.06,  12.13,      298,    14,   32,   17,   35,   21,   39,   25,   41,   26,   40,   25,   37,   23,   34,   22,   32,   23,   34,   22,   37,   18,   36,   15,   34,   298,   277,   282,   273,   285,   258,   214,   202,   228,   285,   300,   304
Moroni, Comoros,                      43.25, -11.72,       29,    23,   30,   23,   30,   23,   31,   23,   30,   21,   30,   20,   28,   19,   28,   18,   28,   19,   28,   20,   29,   22,   30,   23,   31,   187,   177,   225,   192,   232,   231,   236,   232,   221,   237,   230,   212
Brazzaville, Congo,                   15.24,  -4.26,      320,    21,   31,   22,   31,   22,   32,   22,   32,   22,   31,   19,   28,   18,   27,   19,   29,   21,   30,   21,   31,   21,   30,   22,   30,   171,   167,   192,   181,   177,   141,   127,   133,   145,   152,   157,   154
Djibouti City, Djibouti,              42.59,  11.83,       14,    22,   29,   23,   29,   24,   30,   25,   32,   27,   35,   29,   39,   31,   42,   31,   41,   29,   37,   26,   33,   23,   31,   22,   29,   244,   219,   262,   274,   315,   284,   259,   277,   279,   297,   286,   272
Kinshasa, DR Congo,                   15.27,  -4.44,      240,    21,   31,   22,   31,   22,   32,   22,   32,   22,   31,   19,   29,   18,   27,   19,   29,   20,   31,   21,   31,   22,   31,   21,   30,   136,   141,   164,   153,   164,   144,   133,   155,   138,   149,   135,   127
Alexandria, Egypt,                    29.92,  31.20,        5,     9,   18,    9,   19,   11,   21,   13,   24,   17,   27,   20,   29,   23,   30,   23,   30,   21,   30,   18,   28,   14,   24,   11,   20,   192,   218,   248,   273,   316,   354,   363,   344,   297,   282,   225,   195
Aswan, Egypt,                         32.90,  24.09,      194,    8.7, 22.9, 10.2, 25.2, 13.8, 29.5, 18.9, 34.9, 23.0, 38.9, 25.2, 41.4, 26.0, 41.1, 25.8, 40.9, 24.0, 39.3, 20.6, 35.9, 15.0, 29.1, 10.5, 24.3,298.2, 281.1, 321.6, 316.1, 346.8, 363.2, 374.6, 359.6, 298.3, 314.6, 299.6, 289.1
Cairo, Egypt,                         31.24,  30.04,       21,     9,   18,    9,   20,   11,   23,   14,   28,   17,   32,   20,   33,   22,   33,   20,   32,   20,   32,   18,   29,   12,   23,   10,   20,   210,   248,   263,   263,   315,   360,   353,   338,   315,   285,   248,   195
Helwan, Egypt,                        31.34,  29.85,       28,     8,   19,    9,   20,   11,   23,   14,   29,   17,   32,   20,   34,   21,   35,   21,   35,   20,   33,   18,   29,   14,   25,   10,   20,   221,   212,   266,   276,   315,   358,   350,   338,   283,   290,   244,   197
Hurghada, Egypt,                      33.81,  27.26,       14,   11.0, 21.5, 11.4, 22.6, 14.0, 25.2, 17.8, 29.1, 21.9, 32.9, 24.8, 35.3, 26.4, 36.2, 26.2, 36.1, 24.2, 34.3, 20.9, 31.1, 16.6, 26.8, 12.5, 22.7,265.7, 277.6, 274.3, 285.6, 317.4, 348.0, 352.3, 322.4, 301.6, 275.2, 263.9, 246.7
Marsa Alam, Egypt,                    34.88,  25.07,       22,    13,   24,   14,   25,   16,   27,   19,   30,   23,   33,   24,   35,   26,   36,   26,   36,   24,   34,   22,   33,   19,   29,   15,   26,   279,   283,   310,   330,   372,   390,   403,   372,   330,   310,   300,   279
Sharm El Sheikh, Egypt,               34.36,  27.97,       10,   13.3, 21.7, 13.7, 22.4, 16.1, 25.1, 20.1, 29.8, 23.8, 33.9, 26.5, 37.0, 26.7, 37.5, 28.0, 37.5, 26.5, 35.4, 23.4, 31.5, 18.9, 27.0, 15.0, 23.2,  279,   251,   310,   300,   341,   390,   403,   372,   330,   310,   270,   248
Malabo, Equatorial Guinea,             8.74,   3.75,        2,    20,   30,   20,   31,   21,   31,   21,   31,   21,   30,   21,   29,   20,   28,   20,   28,   21,   28,   21,   28,   21,   29,   20,   30,   121,   119,   102,   108,    99,    63,    43,    53,    45,    68,    87,   112
Asmara, Eritrea,                      38.93,  15.32,     2325,     4,   22,    5,   24,    8,   25,    9,   25,   10,   25,   11,   25,   11,   22,   11,   22,    9,   23,    8,   22,    7,   22,    5,   22,   291,   260,   276,   264,   257,   219,   152,   158,   213,   273,   276,   282
Addis Ababa, Ethiopia,                38.76,   8.98,     2355,     7,   24,    9,   25,   11,   25,   11,   25,   11,   25,   11,   23,   11,   21,   11,   21,   11,   22,    9,   23,    7,   23,    7,   23,   270,   270,   240,   210,   240,   180,    90,    90,   150,   240,   270,   270
Mek'ele, Ethiopia,                    39.47,  13.49,     2084,    16,   23,   17,   24,   18,   25,   19,   26,   20,   27,   20,   27,   18,   23,   17,   23,   18,   25,   17,   24,   16,   23,   15,   22,   294,   277,   280,   277,   303,   230,   166,   167,   249,   291,   293,   304
Libreville, Gabon,                     9.47,   0.42,        8,    24,   30,   24,   30,   24,   30,   23,   30,   24,   29,   23,   28,   22,   26,   22,   27,   23,   28,   23,   28,   23,   28,   23,   29,   175,   177,   177,   177,   160,   131,   119,    90,    96,   113,   135,   168
Banjul, Gambia,                      -16.58,  13.45,        2,    16,   32,   17,   34,   18,   34,   19,   33,   20,   32,   23,   32,   24,   31,   23,   30,   23,   31,   22,   32,   19,   33,   16,   32,   208,   237,   267,   252,   229,   201,   183,   189,   183,   217,   246,   211
Accra, Ghana,                         -0.19,   5.60,       61,    23,   32,   24,   33,   24,   33,   24,   32,   24,   31,   23,   29,   23,   29,   22,   28,   22,   29,   24,   31,   24,   32,   23,   32,   211,   206,   214,   219,   211,   141,   146,   155,   171,   226,   237,   242
Kumasi, Ghana,                        -1.62,   6.67,      250,    20,   32,   22,   34,   22,   33,   22,   32,   22,   31,   22,   30,   21,   28,   21,   28,   21,   29,   22,   30,   22,   31,   21,   31,   187,   187,   205,   204,   205,   146,   101,    77,   106,   161,   194,   178
Tamale, Ghana,                        -0.84,   9.40,      151,    20,   35,   23,   37,   25,   37,   25,   35,   24,   34,   23,   31,   22,   30,   22,   29,   22,   30,   22,   32,   22,   35,   20,   35,   267,   237,   251,   231,   248,   204,   161,   140,   156,   260,   282,   273
Conakry, Guinea,                     -13.58,   9.64,       26,    19,   32,   20,   33,   21,   33,   22,   34,   21,   33,   20,   32,   20,   30,   21,   30,   21,   31,   20,   31,   21,   32,   20,   32,   223,   224,   251,   222,   208,   153,   109,    87,   135,   189,   207,   214
Kankan, Guinea,                       -9.31,  10.38,      381,    11,   37,   13,   38,   17,   39,   20,   39,   20,   37,   19,   33,   19,   32,   19,   32,   19,   33,   19,   34,   14,   35,   11,   35,   262,   236,   249,   220,   234,   216,   169,   159,   191,   221,   241,   260
Bissau, Guinea-Bissau,               -15.62,  11.88,        2,    18,   31,   18,   33,   19,   34,   21,   33,   22,   33,   23,   31,   23,   29,   23,   30,   23,   30,   23,   31,   22,   32,   19,   31,   248,   226,   279,   270,   248,   210,   186,   155,   180,   217,   240,   248
Abidjan, Ivory Coast,                 -4.01,   5.36,       18,    24,   31,   25,   31,   25,   31,   25,   31,   25,   30,   24,   29,   23,   27,   22,   27,   22,   28,   24,   29,   24,   31,   24,   30,   183,   212,   226,   210,   192,   117,   115,   121,   141,   202,   225,   208
Garissa, Kenya,                       39.65,  -0.45,      145,    23,   37,   23,   38,   24,   38,   25,   37,   23,   36,   22,   34,   21,   34,   21,   34,   22,   35,   23,   36,   24,   36,   23,   35,   251,   235,   264,   273,   282,   255,   254,   257,   270,   279,   252,   242
Lodwar, Kenya,                        35.60,   3.12,      477,    22,   36,   23,   36,   24,   36,   24,   35,   25,   35,   24,   34,   24,   33,   24,   34,   24,   35,   25,   35,   24,   35,   22,   35,   316,   272,   288,   258,   310,   306,   307,   307,   306,   307,   288,   313
Mombasa, Kenya,                       39.67,  -4.04,       50,    22,   33,   23,   34,   23,   34,   23,   33,   22,   31,   20,   29,   19,   29,   19,   29,   20,   30,   21,   31,   22,   32,   22,   33,   270,   255,   270,   225,   205,   207,   211,   245,   246,   273,   264,   260
Nairobi, Kenya,                       36.82,  -1.29,     1660,    14,   25,   14,   26,   15,   26,   16,   24,   15,   23,   13,   22,   12,   21,   12,   22,   12,   24,   14,   25,   15,   23,   15,   23,   279,   285,   258,   204,   183,   159,   129,   123,   180,   219,   198,   249
Maseru, Lesotho,                      27.51, -29.36,     1600,    14,   28,   14,   27,   12,   25,    8,   21,    3,   18,    0,   15,   -1,   16,    2,   19,    6,   23,    9,   24,   12,   26,   13,   28,   287,   263,   259,   241,   247,   232,   254,   279,   278,   276,   279,   307
Monrovia, Liberia,                   -10.76,   6.29,        8,    22,   32,   23,   32,   24,   32,   24,   32,   24,   31,   23,   28,   23,   27,   23,   27,   23,   28,   23,   29,   24,   30,   23,   30,   158,   167,   198,   195,   155,   105,    84,    81,    96,   121,   147,   155
Benghazi, Libya,                      20.19,  32.09,        2,     8,   17,    8,   18,   10,   20,   13,   25,   16,   29,   19,   32,   20,   32,   21,   32,   19,   31,   17,   28,   13,   23,   10,   18,   202,   220,   245,   264,   326,   336,   391,   366,   291,   248,   222,   171
